1090,000	8,000	7,139	-1,571	0,100	3670068983,885
1090,000	8,000	5,825	-1,571	0,100	3670068985,085
1090,000	8,000	5,087	-1,571	0,100	3670068985,185
1090,000	8,000	5,705	-1,571	0,100	3670068985,285
1090,000	8,000	7,442	-1,571	0,100	3670068985,385
1090,000	8,000	6,119	-1,571	0,100	3670068985,485
1090,000	8,000	5,416	-1,571	0,100	3670068985,585
1090,000	8,000	4,662	-1,571	0,100	3670068985,685
1090,000	8,000	5,736	-1,571	0,100	3670068985,785
1090,000	8,000	6,083	-1,571	0,100	3670068985,885
1090,000	8,000	4,536	-1,571	0,100	3670068985,985
1090,000	8,000	3,347	-1,571	0,100	3670068986,085
1090,000	8,000	4,372	-1,571	0,100	3670068986,185
1090,000	8,000	4,249	-1,571	0,100	3670068986,285
1090,000	8,000	4,363	-1,571	0,100	3670068986,385
1090,000	8,000	4,697	-1,571	0,100	3670068986,485
1090,000	8,000	4,988	-1,571	0,100	3670068986,585
1090,000	8,000	3,554	-1,571	0,100	3670068986,685
1090,000	8,000	4,393	-1,571	0,100	3670068986,785
1090,000	8,000	5,069	-1,571	0,100	3670068986,885
1090,000	8,000	4,412	-1,571	0,100	3670068986,985
1090,000	8,000	3,318	-1,571	0,100	3670068987,085
1090,000	8,000	4,227	-1,571	0,100	3670068987,185
1090,000	8,000	3,469	-1,571	0,100	3670068987,285
1090,000	8,000	3,244	-1,571	0,100	3670068987,385
1090,000	8,000	3,413	-1,571	0,100	3670068987,485
1090,000	8,000	3,107	-1,571	0,100	3670068987,585
1090,000	8,000	3,411	-1,571	0,100	3670068987,685
1090,000	8,000	3,052	-1,571	0,100	3670068987,785
1090,000	8,000	2,437	-1,571	0,100	3670068987,885
1090,000	8,000	2,975	-1,571	0,100	3670068987,985
1090,000	8,000	4,152	-1,571	0,100	3670068988,085
1090,000	8,000	3,443	-1,571	0,100	3670068988,185
1090,000	8,000	3,775	-1,571	0,100	3670068988,285
1090,000	8,000	1,875	-1,571	0,100	3670068988,385
1090,000	8,000	2,271	-1,571	0,100	3670068988,485
1090,000	8,000	2,657	-1,571	0,100	3670068988,585
1090,000	8,000	3,396	-1,571	0,100	3670068988,685
1090,000	8,000	3,117	-1,571	0,100	3670068988,785
1090,000	8,000	2,343	-1,571	0,100	3670068988,885
1090,000	8,000	2,829	-1,571	0,100	3670068988,985
1090,000	8,000	2,284	-1,571	0,100	3670068989,085
1090,000	8,000	2,183	-1,571	0,100	3670068989,185
1090,000	8,000	2,392	-1,571	0,100	3670068989,285
1090,000	8,000	3,242	-1,571	0,100	3670068989,385
1090,000	8,000	2,216	-1,571	0,100	3670068989,485
1090,000	8,000	2,187	-1,571	0,100	3670068989,585
1090,000	8,000	2,141	-1,571	0,100	3670068989,685
1090,000	8,000	2,468	-1,571	0,100	3670068989,785
1090,000	8,000	2,861	-1,571	0,100	3670068989,885
1090,000	8,000	2,189	-1,571	0,100	3670068989,985
1090,000	8,000	1,662	-1,571	0,100	3670068990,085
1090,000	8,000	2,789	-1,571	0,100	3670068990,185
1090,000	8,000	2,256	-1,571	0,100	3670068990,285
1090,000	8,000	2,870	-1,571	0,100	3670068990,385
1090,000	8,000	2,005	-1,571	0,100	3670068990,485
1090,000	8,000	2,956	-1,571	0,100	3670068990,585
1090,000	8,000	2,697	-1,571	0,100	3670068990,685
1090,000	8,000	1,825	-1,571	0,100	3670068990,785
1090,000	8,000	1,976	-1,571	0,100	3670068990,885
1090,000	8,000	2,741	-1,571	0,100	3670068990,985
1090,000	8,000	1,790	-1,571	0,100	3670068991,085
1090,000	8,000	1,795	-1,571	0,100	3670068991,185
1090,000	8,000	2,225	-1,571	0,100	3670068991,285
1090,000	8,000	1,576	-1,571	0,100	3670068991,385
1090,000	8,000	1,936	-1,571	0,100	3670068991,485
1090,000	8,000	1,710	-1,571	0,100	3670068991,585
1090,000	8,000	1,851	-1,571	0,100	3670068991,685
1090,000	8,000	1,110	-1,571	0,100	3670068991,785
1090,000	8,000	2,066	-1,571	0,100	3670068991,885
1090,000	8,000	1,839	-1,571	0,100	3670068991,985
1090,000	8,000	1,685	-1,571	0,100	3670068992,085
1090,000	8,000	1,633	-1,571	0,100	3670068992,185
1090,000	8,000	1,858	-1,571	0,100	3670068992,285
1090,000	8,000	2,119	-1,571	0,100	3670068992,385
1090,000	8,000	1,659	-1,571	0,100	3670068992,485
1090,000	8,000	1,526	-1,571	0,100	3670068992,585
1090,000	8,000	1,878	-1,571	0,100	3670068992,685
1090,000	8,000	1,990	-1,571	0,100	3670068992,785
1090,000	8,000	1,833	-1,571	0,100	3670068992,885
1090,000	8,000	1,618	-1,571	0,100	3670068992,985
1090,000	8,000	2,040	-1,571	0,100	3670068993,085
1090,000	8,000	1,161	-1,571	0,100	3670068993,185
1090,000	8,000	1,643	-1,571	0,100	3670068993,285
1090,000	8,000	1,244	-1,571	0,100	3670068993,385
1090,000	8,000	1,924	-1,571	0,100	3670068993,485
1090,000	8,000	1,513	-1,571	0,100	3670068993,585
1090,000	8,000	1,633	-1,571	0,100	3670068993,685
1090,000	8,000	0,986	-1,571	0,100	3670068993,785
1090,000	8,000	1,462	-1,571	0,100	3670068993,885
1090,000	8,000	1,189	-1,571	0,100	3670068993,985
